variable,planned,charged,TaskID,TaskName
2017-04,143,143,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,186,186,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,3,3,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,117.4,117.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,18.216,18.216,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,156,156,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,152,152,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,152,152,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,96,96,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,87,87,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,121,121,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,150.4,150.4,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,74,74,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,122,122,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,149,149,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,147,147,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,169,169,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,165,165,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,20,20,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,49.632,49.632,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,3,3,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,165,165,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,159,159,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,80,80,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,170,170,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,75,75,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,150,150,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,120.32,120.32,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,170,170,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,190,190,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,161,161,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,116,116,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,20,20,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,6,6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,148,148,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,146,146,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,75,75,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,150,150,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,152,152,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,160,160,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,180,180,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,57,57,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,152,152,103028.000.410.00,BioWatch SETA_Labor OP4
2017-04,47,47,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,0,0,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,147.9099678,147.9099678,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,147.9099678,147.9099678,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,147.9099678,147.9099678,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,0,0,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,68.5,68.5,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,9,9,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,35.5,35.5,103032.000.200.00,LLCIP OY2 PARENT
2017-04,4.5,4.5,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,40.5,40.5,103032.000.200.00,LLCIP OY2 PARENT
2017-04,80,80,103032.000.200.00,LLCIP OY2 PARENT
2017-04,80,80,103032.000.200.00,LLCIP OY2 PARENT
2017-04,51.1,51.1,103032.000.200.00,LLCIP OY2 PARENT
2017-04,80,80,103032.000.200.00,LLCIP OY2 PARENT
2017-04,13,13,103032.000.200.00,LLCIP OY2 PARENT
2017-04,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-04,160,160,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,160,160,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,160,160,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,160,160,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,160,160,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,16,16,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,2,2,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,10,10,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-04,48,48,103045.000.001.00,QTO8 CTO SUPPORT
2017-04,148,148,103045.000.001.00,QTO8 CTO SUPPORT
2017-04,64,64,103045.000.001.00,QTO8 CTO SUPPORT
2017-04,2,2,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,64,64,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,144,144,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,80,80,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,96,96,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,144,144,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,32,32,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,24,24,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,80,80,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,0,0,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-04,160,160,GENADM.LABOR,G&A Labor
2017-04,160,160,P0BIDP.000.000.00,General BD Activities
2017-04,160,160,P0BIDP.000.000.00,General BD Activities
2017-04,160,160,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,48,48,GENADM.LABOR,G&A Labor
2017-04,48,48,GENADM.LABOR,G&A Labor
2017-04,32,32,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,32,32,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,160,160,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,80,80,OVERHD.CMPNY.LBR,HWC OH Labor
2017-04,80,80,GENADM.LABOR,G&A Labor
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,3.0912,3.0912,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,96.6,96.6,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,80,80,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,155,155,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,15.456,15.456,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,51.0048,51.0048,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,3.0912,3.0912,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,38.64,38.64,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,123.648,123.648,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,0,0,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,115.92,115.92,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,6.1824,6.1824,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,20.16,20.16,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,75,75,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,77.28,77.28,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,154.56,154.56,103028.000.410.00,BioWatch SETA_Labor OP4
2017-05,20,20,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,20,20,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,89.9,89.9,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05, -  , -  ,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,170,170,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,40,40,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,161.9,161.9,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,16.2,16.2,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,40,40,103071.000.001.00,NFIP PROGRAM MANAGEMENT
2017-05,60,60,103071.000.002.00,NFIP ANALYTICS
2017-05,80,80,103071.000.002.00,NFIP ANALYTICS
2017-05,80,80,103071.000.002.00,NFIP ANALYTICS
2017-05,40,40,103071.000.003.00,NFIP ANALYTICS
2017-05,10,10,103071.000.003.00,NFIP ANALYTICS
2017-05,60,60,103071.000.003.00,NFIP ANALYTICS
2017-05,80.95,80.95,103071.000.003.00,NFIP ANALYTICS
2017-05,80,80,103071.000.003.00,NFIP ANALYTICS
2017-05,20,20,103071.000.003.00,NFIP ANALYTICS
2017-05,8,8,103071.000.003.00,NFIP ANALYTICS
2017-05,60,60,103071.000.003.00,NFIP ANALYTICS
2017-05,10,10,103071.000.003.00,NFIP ANALYTICS
2017-05,8,8,103071.000.003.00,NFIP ANALYTICS
2017-05,125,125,103071.000.003.00,NFIP ANALYTICS
2017-05,160,160,103071.000.003.00,NFIP ANALYTICS
2017-05,160,160,103071.000.003.00,NFIP ANALYTICS
2017-05,5,5,103071.000.003.00,NFIP ANALYTICS
2017-05,161.9,161.9,103071.000.004.00,NFIP OUTREACH
2017-05,2,2,103071.000.004.00,NFIP OUTREACH
2017-05,45,45,103071.000.004.00,NFIP OUTREACH
2017-05,80,80,103071.000.004.00,NFIP OUTREACH
2017-05,80.95,80.95,103071.000.004.00,NFIP OUTREACH
2017-05,161.9,161.9,103071.000.004.00,NFIP OUTREACH
2017-05,10,10,103071.000.004.00,NFIP OUTREACH
2017-05,70,70,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,3,3,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,3,3,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,0,0,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,105,105,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,5,5,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,5,5,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,20,20,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,32,32,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,5,5,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,35,35,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,0,0,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,30,30,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,8,8,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,15,15,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,10,10,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,161.9,161.9,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,2,2,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,15,15,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,10.75,10.75,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,10,10,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,100,100,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,15,15,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,0,0,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,15,15,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,161.9,161.9,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,25,25,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,5,5,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,120,120,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,0,0,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,10,10,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,5,5,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,40,40,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,40,40,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,20,20,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,3,3,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,22,22,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,22,22,103071.000.005.00,NFIP CONTENT DEVELOPMENT
2017-05,161.9,161.9,103071.000.006.00,NFIP WORKFLOW MGMT
2017-05,5,5,103071.000.006.00,NFIP WORKFLOW MGMT
2017-05,161.9,161.9,103071.000.006.00,NFIP WORKFLOW MGMT
2017-05,0,0,103071.000.006.00,NFIP WORKFLOW MGMT
2017-05,40,40,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,64.76,64.76,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,0,0,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,5,5,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,50,50,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,60,60,103071.000.007.00,NFIP STAKEHOLDER ENG/TRNG
2017-05,47,47,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,0,0,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,162.7009646,162.7009646,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,162.7009646,162.7009646,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,162.7009646,162.7009646,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,60,60,103053.000.001.00,CMCU SME SUPPORT - LABOR
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,104,104,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,10,10,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,16,16,103032.000.200.00,LLCIP OY2 PARENT
2017-05,5,5,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,48,48,103032.000.200.00,LLCIP OY2 PARENT
2017-05,112,112,103032.000.200.00,LLCIP OY2 PARENT
2017-05,112,112,103032.000.200.00,LLCIP OY2 PARENT
2017-05,56,56,103032.000.200.00,LLCIP OY2 PARENT
2017-05,112,112,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,0,0,103032.000.200.00,LLCIP OY2 PARENT
2017-05,168,168,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,168,168,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,168,168,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,168,168,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,168,168,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,16,16,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,2,2,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,30,30,103036.000.200.00,NPPD STRAT OY2 PARENT
2017-05,28.8,28.8,103045.000.001.00,QTO8 CTO SUPPORT
2017-05,84,84,103045.000.001.00,QTO8 CTO SUPPORT
2017-05,38.4,38.4,103045.000.001.00,QTO8 CTO SUPPORT
2017-05,2,2,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,70.4,70.4,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,160,160,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,88,88,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,105.6,105.6,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,160,160,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,35.2,35.2,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,0,0,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,44,44,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,88,88,103047.000.001.00,QTO10 EAD SUPPORT LABOR
2017-05,19.5,19.5,103032.000.300.00,LLCIP OY3 PARENT
2017-05,39,39,103032.000.300.00,LLCIP OY3 PARENT
2017-05,78,78,103032.000.300.00,LLCIP OY3 PARENT
2017-05,78,78,103032.000.300.00,LLCIP OY3 PARENT
2017-05,6,6,103032.000.300.00,LLCIP OY3 PARENT
2017-05,168,168,GENADM.LABOR,G&A Labor
2017-05,168,168,P0BIDP.000.000.00,General BD Activities
2017-05,168,168,P0BIDP.000.000.00,General BD Activities
2017-05,168,168,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,50.4,50.4,GENADM.LABOR,G&A Labor
2017-05,50.4,50.4,GENADM.LABOR,G&A Labor
2017-05,33.6,33.6,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,33.6,33.6,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,168,168,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,84,84,OVERHD.CMPNY.LBR,HWC OH Labor
2017-05,84,84,GENADM.LABOR,G&A Labor
2017-06,161.92,161.92,103028.000.410.00,BioWatch SETA_Labor OP4
